Sales ID,Created At,Quantity,Gross Sales,Discount ($),Tax,Net Sales,Product ID,Product Name,Category,Customer ID,Customer Name,Customer City,Customer State,Customer Source
5380,"2019-2-1, 04:48:44",2,110.57,0.00,11.06,99.51,125,Aerodynamic Granite Bench,Widget,724,Vito Haag,Andrews,SC,Organic
5381,"2017-9-10, 06:19:48",6,193.37,7.79,18.56,167.02,161,Heavy-Duty Rubber Gloves,Doohickey,724,Vito Haag,Andrews,SC,Organic
5382,"2017-5-19, 22:40:17",4,333.91,0.00,33.39,300.52,46,Rustic Linen Keyboard,Gadget,724,Vito Haag,Andrews,SC,Organic
5383,"2017-7-3, 08:19:32",5,355.07,7.79,34.73,312.55,88,Lightweight Linen Bottle,Gizmo,724,Vito Haag,Andrews,SC,Organic
5384,"2017-9-2, 09:01:02",5,241.12,0.00,24.11,217.01,147,Mediocre Wool Toucan,Doohickey,724,Vito Haag,Andrews,SC,Organic
5385,"2018-3-24, 18:27:56",1,20.69,0.00,2.07,18.62,60,Rustic Paper Car,Doohickey,724,Vito Haag,Andrews,SC,Organic
5386,"2020-4-18, 16:09:26",2,158.83,0.00,15.88,142.95,24,Synergistic Marble Keyboard,Doohickey,724,Vito Haag,Andrews,SC,Organic
5387,"2020-3-14, 14:15:49",1,53.11,0.00,5.31,47.8,69,Synergistic Leather Coat,Doohickey,724,Vito Haag,Andrews,SC,Organic
5388,"2018-6-25, 22:27:40",4,329.4,0.00,32.94,296.46,12,Sleek Paper Toucan,Gizmo,724,Vito Haag,Andrews,SC,Organic
5389,"2020-3-29, 20:34:43",1,60.44,0.00,6.04,54.4,59,Sleek Aluminum Watch,Gizmo,725,Sedrick Harvey,Big Timber,MT,Facebook
5390,"2019-1-14, 07:47:24",2,47.81,0.00,4.78,43.03,163,Ergonomic Leather Pants,Widget,727,Cecelia Rolfson,Cottonwood Falls,KS,Facebook
5391,"2019-1-3, 08:03:31",2,176.25,0.00,17.62,158.62,172,Practical Aluminum Table,Gizmo,727,Cecelia Rolfson,Cottonwood Falls,KS,Facebook
5392,"2018-1-22, 18:21:42",2,183.49,0.00,18.35,165.14,126,Practical Wool Hat,Widget,727,Cecelia Rolfson,Cottonwood Falls,KS,Facebook
5393,"2019-8-15, 20:42:21",8,272.65,0.00,27.27,245.39,108,Practical Silk Computer,Gadget,727,Cecelia Rolfson,Cottonwood Falls,KS,Facebook
5394,"2018-11-13, 17:34:50",3,102.9,0.00,10.29,92.61,193,Ergonomic Plastic Bench,Gadget,727,Cecelia Rolfson,Cottonwood Falls,KS,Facebook
5395,"2019-12-20, 01:49:17",2,155.44,0.00,15.54,139.9,116,Aerodynamic Concrete Bench,Gizmo,728,Burnice Daugherty,West End,NC,Facebook
5396,"2018-7-27, 06:13:23",6,426.19,0.00,42.62,383.57,8,Enormous Steel Watch,Doohickey,728,Burnice Daugherty,West End,NC,Facebook
5397,"2018-1-11, 12:24:25",2,135.93,0.00,13.59,122.34,55,Mediocre Rubber Shoes,Gadget,728,Burnice Daugherty,West End,NC,Facebook
5398,"2018-5-29, 12:45:20",4,415.19,0.00,41.52,373.67,72,Rustic Paper Bench,Widget,728,Burnice Daugherty,West End,NC,Facebook
5399,"2019-11-23, 15:24:23",2,93.43,0.00,9.34,84.08,89,Awesome Aluminum Keyboard,Widget,728,Burnice Daugherty,West End,NC,Facebook
5400,"2018-2-2, 06:42:54",1,85.37,0.00,8.54,76.84,29,Durable Steel Toucan,Widget,728,Burnice Daugherty,West End,NC,Facebook
5401,"2019-7-25, 20:38:00",3,141.31,0.00,14.13,127.18,26,Ergonomic Aluminum Plate,Widget,728,Burnice Daugherty,West End,NC,Facebook
5402,"2020-3-16, 18:43:04",1,91.34,0.00,9.13,82.2,177,Heavy-Duty Cotton Bottle,Gadget,728,Burnice Daugherty,West End,NC,Facebook
5403,"2020-3-1, 18:24:11",1,72.24,0.00,7.22,65.01,170,Durable Leather Wallet,Widget,728,Burnice Daugherty,West End,NC,Facebook
5404,"2019-7-27, 13:31:26",4,188.27,0.00,18.83,169.44,91,Rustic Rubber Knife,Gizmo,728,Burnice Daugherty,West End,NC,Facebook
5405,"2018-4-5, 08:16:47",3,151.7,0.00,15.17,136.53,197,Aerodynamic Concrete Lamp,Gizmo,729,Maurice Rippin,Bird Island,MN,Affiliate
5406,"2019-7-16, 18:22:53",6,403.72,0.00,40.37,363.34,86,Heavy-Duty Silk Chair,Doohickey,729,Maurice Rippin,Bird Island,MN,Affiliate
5407,"2019-3-30, 23:58:15",1,25.51,0.00,2.55,22.96,14,Awesome Concrete Shoes,Widget,729,Maurice Rippin,Bird Island,MN,Affiliate
5408,"2018-10-1, 21:07:15",5,144.34,0.00,14.43,129.9,134,Practical Paper Bag,Doohickey,729,Maurice Rippin,Bird Island,MN,Affiliate
5409,"2018-4-12, 18:09:45",3,227.59,2.28,22.53,202.78,24,Synergistic Marble Keyboard,Doohickey,731,Eldon Herman,Fowler,CO,Twitter
5410,"2018-1-3, 09:08:11",2,71.93,0.00,7.19,64.74,50,Durable Wool Toucan,Widget,731,Eldon Herman,Fowler,CO,Twitter
5411,"2018-1-22, 18:07:35",1,39.39,0.00,3.94,35.45,183,Mediocre Aluminum Lamp,Gizmo,731,Eldon Herman,Fowler,CO,Twitter
5412,"2017-4-30, 18:44:42",3,68.96,0.00,6.9,62.06,163,Ergonomic Leather Pants,Widget,731,Eldon Herman,Fowler,CO,Twitter
5413,"2019-12-31, 20:27:27",2,203.85,0.00,20.39,183.47,101,Durable Cotton Bench,Gadget,731,Eldon Herman,Fowler,CO,Twitter
5414,"2019-4-23, 15:32:45",2,111.96,0.00,11.2,100.76,154,Incredible Bronze Wallet,Widget,731,Eldon Herman,Fowler,CO,Twitter
5415,"2020-3-11, 18:43:27",1,94.08,2.50,9.16,82.43,49,Incredible Silk Shoes,Gadget,731,Eldon Herman,Fowler,CO,Twitter
5416,"2017-7-21, 02:39:46",3,221.12,0.00,22.11,199,171,Ergonomic Iron Watch,Doohickey,731,Eldon Herman,Fowler,CO,Twitter
5417,"2017-3-24, 12:29:17",1,46.96,0.00,4.7,42.26,196,Heavy-Duty Linen Toucan,Widget,733,Jerry Stracke,Columbia,MO,Google
5418,"2016-10-27, 10:02:17",3,114.17,0.00,11.42,102.75,110,Enormous Marble Gloves,Widget,736,Valerie Davis,Pembroke,VA,Organic
5419,"2017-8-27, 07:00:08",6,555.86,7.00,54.89,493.98,63,Enormous Granite Wallet,Gizmo,736,Valerie Davis,Pembroke,VA,Organic
5420,"2019-4-16, 22:02:58",3,81.43,0.00,8.14,73.29,165,Aerodynamic Copper Knife,Gizmo,736,Valerie Davis,Pembroke,VA,Organic
5421,"2017-6-25, 06:16:31",6,468.39,2.50,46.59,419.31,24,Synergistic Marble Keyboard,Doohickey,736,Valerie Davis,Pembroke,VA,Organic
5422,"2018-5-30, 11:51:12",3,89.83,0.00,8.98,80.85,53,Mediocre Cotton Toucan,Doohickey,736,Valerie Davis,Pembroke,VA,Organic
5423,"2017-2-28, 18:24:14",1,45.36,0.00,4.54,40.82,76,Sleek Marble Clock,Widget,736,Valerie Davis,Pembroke,VA,Organic
5424,"2020-1-4, 13:20:37",2,64.82,0.00,6.48,58.34,160,Lightweight Linen Hat,Gadget,736,Valerie Davis,Pembroke,VA,Organic
5425,"2018-5-23, 03:11:52",3,269.56,0.00,26.96,242.6,146,Lightweight Wool Computer,Widget,736,Valerie Davis,Pembroke,VA,Organic
5426,"2018-11-6, 07:59:37",3,250.7,0.00,25.07,225.63,46,Rustic Linen Keyboard,Gadget,736,Valerie Davis,Pembroke,VA,Organic
5427,"2017-9-19, 07:42:46",6,459.47,0.00,45.95,413.52,138,Incredible Plastic Watch,Doohickey,736,Valerie Davis,Pembroke,VA,Organic
5428,"2017-2-12, 08:12:58",2,82.82,0.00,8.28,74.54,82,Heavy-Duty Steel Watch,Gadget,736,Valerie Davis,Pembroke,VA,Organic
5429,"2018-4-23, 09:50:30",3,171.18,2.53,16.86,151.78,114,Practical Plastic Keyboard,Doohickey,736,Valerie Davis,Pembroke,VA,Organic
5430,"2018-6-25, 19:19:58",4,335.16,0.00,33.52,301.64,126,Practical Wool Hat,Widget,736,Valerie Davis,Pembroke,VA,Organic
5431,"2017-9-9, 10:17:44",3,122.72,0.00,12.27,110.45,143,Rustic Iron Bench,Gizmo,736,Valerie Davis,Pembroke,VA,Organic
5432,"2016-10-15, 05:38:49",5,158.02,0.00,15.8,142.21,1,Rustic Paper Wallet,Gizmo,736,Valerie Davis,Pembroke,VA,Organic
5433,"2017-4-11, 07:06:58",3,98.47,0.00,9.85,88.63,102,Lightweight Granite Hat,Gadget,736,Valerie Davis,Pembroke,VA,Organic
5434,"2020-1-9, 17:34:11",2,179,0.00,17.9,161.1,36,Mediocre Plastic Clock,Gizmo,736,Valerie Davis,Pembroke,VA,Organic
5435,"2018-8-12, 04:22:49",8,397.78,0.00,39.78,358,180,Lightweight Copper Wallet,Gadget,737,Hipolito Kulas,Jay,ME,Organic
5436,"2018-1-19, 23:24:44",2,70.91,0.00,7.09,63.82,107,Lightweight Wool Plate,Gadget,737,Hipolito Kulas,Jay,ME,Organic
5437,"2018-8-1, 22:56:03",4,266.94,0.00,26.69,240.25,8,Enormous Steel Watch,Doohickey,737,Hipolito Kulas,Jay,ME,Organic
5438,"2018-3-9, 06:09:41",1,80.51,0.00,8.05,72.46,98,Mediocre Silk Bottle,Gizmo,737,Hipolito Kulas,Jay,ME,Organic
5439,"2019-5-15, 20:13:45",3,79.11,0.00,7.91,71.2,56,Awesome Silk Car,Doohickey,737,Hipolito Kulas,Jay,ME,Organic
5440,"2018-3-27, 14:22:56",1,69.73,0.00,6.97,62.76,8,Enormous Steel Watch,Doohickey,737,Hipolito Kulas,Jay,ME,Organic
5441,"2019-10-27, 02:25:56",3,164.45,0.00,16.44,148,154,Incredible Bronze Wallet,Widget,737,Hipolito Kulas,Jay,ME,Organic
5442,"2017-10-17, 10:28:25",3,86.74,0.00,8.67,78.06,121,Ergonomic Wool Bag,Doohickey,737,Hipolito Kulas,Jay,ME,Organic
5443,"2018-4-17, 10:24:53",2,166.96,0.00,16.7,150.26,23,Fantastic Aluminum Bottle,Widget,737,Hipolito Kulas,Jay,ME,Organic
5444,"2019-7-23, 22:17:39",3,224.74,0.00,22.47,202.26,113,Sleek Leather Table,Gadget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5445,"2019-10-2, 20:49:06",3,282.57,0.00,28.26,254.31,101,Durable Cotton Bench,Gadget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5446,"2019-8-11, 18:06:23",6,218.29,0.00,21.83,196.46,50,Durable Wool Toucan,Widget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5447,"2018-5-2, 19:59:56",4,338.2,0.00,33.82,304.38,57,Gorgeous Bronze Hat,Gizmo,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5448,"2018-1-1, 04:07:04",1,83.01,0.00,8.3,74.71,68,Heavy-Duty Copper Toucan,Gizmo,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5449,"2019-11-22, 06:01:23",30,964.51,0.00,96.45,868.06,1,Rustic Paper Wallet,Gizmo,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5450,"2019-9-8, 00:31:05",6,342.66,0.00,34.27,308.39,182,Practical Silk Bottle,Gadget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5451,"2020-4-9, 14:14:12",3,142.51,9.12,13.34,120.05,65,Ergonomic Silk Table,Widget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5452,"2020-4-9, 23:22:14",4,299.72,0.00,29.97,269.74,24,Synergistic Marble Keyboard,Doohickey,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5453,"2018-4-2, 21:59:39",3,128.09,0.00,12.81,115.28,143,Rustic Iron Bench,Gizmo,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5454,"2018-2-9, 03:56:04",1,46.59,0.00,4.66,41.93,153,Aerodynamic Leather Computer,Gadget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5455,"2019-7-13, 19:07:14",4,213.96,0.00,21.4,192.57,17,Enormous Wool Car,Doohickey,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5456,"2017-12-22, 22:16:02",2,139.36,0.00,13.94,125.42,77,Mediocre Leather Computer,Gadget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5457,"2018-12-1, 01:35:28",3,227.34,0.00,22.73,204.61,136,Mediocre Marble Lamp,Widget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5458,"2020-4-3, 00:37:22",3,235.09,0.00,23.51,211.58,123,Mediocre Wooden Bench,Gizmo,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5459,"2019-7-30, 10:32:15",6,323.47,0.00,32.35,291.12,58,Practical Steel Table,Gadget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5460,"2017-9-26, 08:00:13",7,327.76,0.00,32.78,294.98,19,Rustic Concrete Bottle,Doohickey,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5461,"2019-1-6, 19:49:24",2,101.22,4.62,9.66,86.94,35,Mediocre Cotton Coat,Doohickey,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5462,"2019-6-25, 16:56:59",7,457.61,0.00,45.76,411.85,86,Heavy-Duty Silk Chair,Doohickey,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5463,"2019-9-18, 09:19:32",6,288.62,0.00,28.86,259.76,25,Durable Marble Watch,Widget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5464,"2020-3-5, 01:48:30",1,90.96,0.00,9.1,81.86,62,Awesome Iron Hat,Widget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5465,"2017-10-9, 16:45:05",5,415.3,0.00,41.53,373.77,184,Practical Granite Plate,Widget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5466,"2018-11-15, 18:10:42",3,145.65,0.00,14.56,131.08,147,Mediocre Wool Toucan,Doohickey,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5467,"2016-7-26, 11:59:25",6,231.79,0.00,23.18,208.61,105,Fantastic Wool Shirt,Gadget,741,Marcelo Ferry,Anaktuvuk Pass,AK,Affiliate
5468,"2017-2-8, 14:04:22",2,81.37,0.00,8.14,73.24,21,Lightweight Wool Bag,Gadget,744,Reid Reilly,Indian Lake,NY,Google
5469,"2019-11-14, 09:30:37",4,321.25,0.00,32.12,289.12,184,Practical Granite Plate,Widget,744,Reid Reilly,Indian Lake,NY,Google
5470,"2017-6-30, 22:35:41",8,388.2,0.00,38.82,349.38,25,Durable Marble Watch,Widget,744,Reid Reilly,Indian Lake,NY,Google
5471,"2018-5-6, 01:18:04",5,234.4,0.00,23.44,210.96,198,Enormous Copper Shirt,Gizmo,744,Reid Reilly,Indian Lake,NY,Google
5472,"2019-2-4, 10:39:37",2,104.88,0.00,10.49,94.4,69,Synergistic Leather Coat,Doohickey,744,Reid Reilly,Indian Lake,NY,Google
5473,"2017-8-3, 02:37:26",9,406.9,0.00,40.69,366.21,38,Lightweight Leather Gloves,Gadget,744,Reid Reilly,Indian Lake,NY,Google
5474,"2020-3-13, 01:12:53",1,74.67,0.00,7.47,67.2,31,Rustic Rubber Clock,Doohickey,744,Reid Reilly,Indian Lake,NY,Google
5475,"2018-8-27, 00:20:27",7,303.83,0.00,30.38,273.44,41,Aerodynamic Paper Coat,Widget,744,Reid Reilly,Indian Lake,NY,Google
5476,"2017-7-8, 19:58:58",5,283.6,0.00,28.36,255.24,84,Incredible Plastic Chair,Gizmo,744,Reid Reilly,Indian Lake,NY,Google
5477,"2020-3-17, 00:14:45",1,34.87,0.00,3.49,31.39,160,Lightweight Linen Hat,Gadget,744,Reid Reilly,Indian Lake,NY,Google
5478,"2017-7-16, 23:57:57",3,235.82,0.00,23.58,212.24,184,Practical Granite Plate,Widget,744,Reid Reilly,Indian Lake,NY,Google
5479,"2017-9-12, 19:18:37",3,220.62,3.30,21.73,195.59,52,Ergonomic Marble Hat,Widget,744,Reid Reilly,Indian Lake,NY,Google
5480,"2019-2-26, 15:59:24",2,103.5,3.30,10.02,90.19,139,Lightweight Steel Watch,Doohickey,744,Reid Reilly,Indian Lake,NY,Google
5481,"2019-5-7, 14:21:27",4,111.22,0.00,11.12,100.1,166,Rustic Copper Hat,Doohickey,746,Andre Stamm,New Auburn,WI,Twitter
5482,"2019-9-1, 06:19:10",7,529.47,7.80,52.17,469.51,52,Ergonomic Marble Hat,Widget,746,Andre Stamm,New Auburn,WI,Twitter
5483,"2017-9-22, 04:25:05",5,238.7,0.00,23.87,214.83,26,Ergonomic Aluminum Plate,Widget,746,Andre Stamm,New Auburn,WI,Twitter
5484,"2018-5-5, 03:23:20",4,190.25,0.00,19.03,171.23,196,Heavy-Duty Linen Toucan,Widget,746,Andre Stamm,New Auburn,WI,Twitter
5485,"2017-8-19, 19:13:34",7,539.95,0.00,53.99,485.95,88,Lightweight Linen Bottle,Gizmo,746,Andre Stamm,New Auburn,WI,Twitter
5486,"2018-10-4, 20:53:34",4,100.45,0.00,10.05,90.41,20,Intelligent Wooden Gloves,Gizmo,746,Andre Stamm,New Auburn,WI,Twitter
5487,"2019-8-18, 07:53:29",7,268.72,0.00,26.87,241.85,110,Enormous Marble Gloves,Widget,746,Andre Stamm,New Auburn,WI,Twitter
5488,"2018-10-25, 12:12:28",5,160.3,0.00,16.03,144.27,103,Rustic Silk Pants,Widget,746,Andre Stamm,New Auburn,WI,Twitter
5489,"2019-1-16, 04:38:22",1,85.3,0.00,8.53,76.77,146,Lightweight Wool Computer,Widget,746,Andre Stamm,New Auburn,WI,Twitter
5490,"2019-5-24, 00:42:08",3,214.94,0.00,21.49,193.44,40,Small Copper Plate,Gizmo,746,Andre Stamm,New Auburn,WI,Twitter
5491,"2018-5-2, 09:26:28",3,117.04,7.42,10.96,98.66,183,Mediocre Aluminum Lamp,Gizmo,746,Andre Stamm,New Auburn,WI,Twitter
5492,"2019-5-15, 04:40:04",4,213.47,0.00,21.35,192.12,69,Synergistic Leather Coat,Doohickey,748,Eden Jenkins,Blacksburg,VA,Organic
5493,"2018-2-5, 07:00:27",2,55.32,7.42,4.79,43.1,166,Rustic Copper Hat,Doohickey,750,Jermain Kohler,Thomasville,GA,Affiliate
5494,"2020-4-14, 05:39:39",3,104.58,0.00,10.46,94.12,108,Practical Silk Computer,Gadget,750,Jermain Kohler,Thomasville,GA,Affiliate
5495,"2018-5-13, 18:06:24",3,265.96,0.00,26.6,239.36,29,Durable Steel Toucan,Widget,750,Jermain Kohler,Thomasville,GA,Affiliate
5496,"2018-8-15, 18:26:58",6,301.55,0.00,30.15,271.39,142,Ergonomic Marble Computer,Doohickey,750,Jermain Kohler,Thomasville,GA,Affiliate
5497,"2019-8-15, 04:28:39",6,175.93,0.00,17.59,158.34,112,Small Wool Wallet,Doohickey,750,Jermain Kohler,Thomasville,GA,Affiliate
5498,"2018-8-17, 16:43:36",6,296.03,0.00,29.6,266.43,99,Enormous Plastic Coat,Gadget,750,Jermain Kohler,Thomasville,GA,Affiliate
5499,"2019-11-14, 09:23:09",3,114.47,0.00,11.45,103.03,106,Fantastic Steel Knife,Doohickey,750,Jermain Kohler,Thomasville,GA,Affiliate
5500,"2018-12-3, 14:22:19",2,118.44,0.00,11.84,106.59,71,Sleek Granite Pants,Gadget,750,Jermain Kohler,Thomasville,GA,Affiliate
5501,"2019-5-13, 08:51:27",5,281.97,0.00,28.2,253.77,58,Practical Steel Table,Gadget,754,Ellsworth Watsica,Nathrop,CO,Google
5502,"2020-1-9, 00:05:10",2,88.55,0.00,8.85,79.69,54,Intelligent Bronze Knife,Widget,754,Ellsworth Watsica,Nathrop,CO,Google
5503,"2019-10-10, 03:40:29",7,236.71,7.42,22.93,206.36,108,Practical Silk Computer,Gadget,754,Ellsworth Watsica,Nathrop,CO,Google
5504,"2019-8-7, 22:57:01",6,275.64,0.00,27.56,248.08,30,Ergonomic Paper Wallet,Gadget,754,Ellsworth Watsica,Nathrop,CO,Google
5505,"2018-5-3, 23:52:45",3,243.32,0.00,24.33,218.99,45,Sleek Wool Wallet,Doohickey,754,Ellsworth Watsica,Nathrop,CO,Google
5506,"2018-9-3, 11:58:08",5,408.97,0.00,40.9,368.07,109,Intelligent Iron Shirt,Widget,754,Ellsworth Watsica,Nathrop,CO,Google
5507,"2018-1-8, 11:06:21",3,139.28,0.00,13.93,125.35,140,Sleek Copper Watch,Gadget,754,Ellsworth Watsica,Nathrop,CO,Google
5508,"2018-10-22, 03:24:57",8,669.8,0.00,66.98,602.82,12,Sleek Paper Toucan,Gizmo,754,Ellsworth Watsica,Nathrop,CO,Google
5509,"2019-5-29, 00:35:44",6,166.23,0.00,16.62,149.61,67,Aerodynamic Granite Bottle,Gizmo,754,Ellsworth Watsica,Nathrop,CO,Google
5510,"2019-6-20, 12:26:54",8,302.52,0.00,30.25,272.27,111,Ergonomic Rubber Bench,Gadget,754,Ellsworth Watsica,Nathrop,CO,Google
5511,"2017-7-10, 01:42:25",5,337.17,0.00,33.72,303.45,77,Mediocre Leather Computer,Gadget,754,Ellsworth Watsica,Nathrop,CO,Google
5512,"2016-10-15, 23:01:46",5,447.44,0.00,44.74,402.7,173,Gorgeous Wooden Car,Gadget,754,Ellsworth Watsica,Nathrop,CO,Google
5513,"2020-2-24, 18:44:35",2,156.16,0.00,15.62,140.54,98,Mediocre Silk Bottle,Gizmo,754,Ellsworth Watsica,Nathrop,CO,Google
5514,"2017-6-9, 18:20:17",6,481.83,0.00,48.18,433.65,24,Synergistic Marble Keyboard,Doohickey,754,Ellsworth Watsica,Nathrop,CO,Google
5515,"2018-6-2, 09:30:15",6,257.97,0.00,25.8,232.17,145,Awesome Wool Bench,Gizmo,754,Ellsworth Watsica,Nathrop,CO,Google
5516,"2019-8-11, 15:31:52",9,639.5,5.41,63.41,570.69,2,Small Marble Shoes,Doohickey,754,Ellsworth Watsica,Nathrop,CO,Google
5517,"2018-7-12, 02:31:12",6,317.09,5.41,31.17,280.52,51,Awesome Granite Car,Gizmo,754,Ellsworth Watsica,Nathrop,CO,Google
5518,"2019-12-21, 07:29:44",2,163.64,0.00,16.36,147.28,24,Synergistic Marble Keyboard,Doohickey,754,Ellsworth Watsica,Nathrop,CO,Google
5519,"2018-12-18, 04:38:19",2,56.16,0.00,5.62,50.55,67,Aerodynamic Granite Bottle,Gizmo,755,Cedrick Kling,Heart Butte,MT,Twitter
5520,"2018-10-18, 22:52:11",8,271.4,0.00,27.14,244.26,152,Enormous Aluminum Clock,Widget,755,Cedrick Kling,Heart Butte,MT,Twitter
5521,"2019-7-16, 09:22:13",7,209.82,0.00,20.98,188.84,53,Mediocre Cotton Toucan,Doohickey,755,Cedrick Kling,Heart Butte,MT,Twitter
5522,"2020-1-5, 12:09:07",2,116.72,9.91,10.68,96.13,9,Practical Bronze Computer,Widget,755,Cedrick Kling,Heart Butte,MT,Twitter
5523,"2019-11-12, 02:31:12",4,148.64,0.00,14.86,133.77,3,Synergistic Granite Chair,Doohickey,755,Cedrick Kling,Heart Butte,MT,Twitter
5524,"2019-9-23, 13:35:50",6,260.68,0.00,26.07,234.61,19,Rustic Concrete Bottle,Doohickey,755,Cedrick Kling,Heart Butte,MT,Twitter
5525,"2018-11-1, 05:13:34",5,233.03,0.00,23.3,209.73,133,Sleek Wool Watch,Doohickey,755,Cedrick Kling,Heart Butte,MT,Twitter
5526,"2019-1-2, 22:35:23",2,159.18,0.00,15.92,143.26,94,Awesome Bronze Plate,Widget,755,Cedrick Kling,Heart Butte,MT,Twitter
5527,"2018-11-11, 11:50:01",3,231.26,0.00,23.13,208.13,195,Incredible Concrete Watch,Gadget,756,Kennedi Waters,Staples,MN,Twitter
5528,"2020-2-29, 12:11:33",1,84.14,0.00,8.41,75.72,146,Lightweight Wool Computer,Widget,756,Kennedi Waters,Staples,MN,Twitter
5529,"2019-9-27, 23:36:25",3,164.84,0.00,16.48,148.35,128,Gorgeous Aluminum Plate,Gizmo,756,Kennedi Waters,Staples,MN,Twitter
5530,"2018-4-24, 02:22:58",2,87.97,0.00,8.8,79.17,82,Heavy-Duty Steel Watch,Gadget,756,Kennedi Waters,Staples,MN,Twitter
5531,"2017-12-30, 13:59:48",1,98.91,0.00,9.89,89.02,7,Aerodynamic Linen Coat,Doohickey,756,Kennedi Waters,Staples,MN,Twitter
5532,"2018-6-7, 18:54:32",5,446.13,0.00,44.61,401.51,75,Intelligent Paper Hat,Gadget,756,Kennedi Waters,Staples,MN,Twitter
5533,"2018-10-3, 21:35:14",6,497.92,0.00,49.79,448.13,138,Incredible Plastic Watch,Doohickey,756,Kennedi Waters,Staples,MN,Twitter
5534,"2019-10-28, 04:14:09",5,189.92,0.00,18.99,170.93,3,Synergistic Granite Chair,Doohickey,756,Kennedi Waters,Staples,MN,Twitter
5535,"2019-10-16, 04:19:43",3,148.76,0.00,14.88,133.88,65,Ergonomic Silk Table,Widget,756,Kennedi Waters,Staples,MN,Twitter
5536,"2019-11-13, 13:50:35",2,150.24,0.00,15.02,135.22,98,Mediocre Silk Bottle,Gizmo,756,Kennedi Waters,Staples,MN,Twitter
5537,"2019-6-23, 22:00:16",7,539.4,0.00,53.94,485.46,2,Small Marble Shoes,Doohickey,756,Kennedi Waters,Staples,MN,Twitter
5538,"2020-3-6, 00:45:18",1,32.25,0.00,3.23,29.03,161,Heavy-Duty Rubber Gloves,Doohickey,756,Kennedi Waters,Staples,MN,Twitter
5539,"2019-11-17, 02:16:20",2,31.51,1.96,2.95,26.59,61,Mediocre Paper Car,Gizmo,756,Kennedi Waters,Staples,MN,Twitter
5540,"2018-12-21, 19:07:15",2,104.43,0.00,10.44,93.99,200,Intelligent Steel Car,Gadget,756,Kennedi Waters,Staples,MN,Twitter
5541,"2019-5-2, 11:22:59",5,402.02,0.00,40.2,361.82,184,Practical Granite Plate,Widget,756,Kennedi Waters,Staples,MN,Twitter
5542,"2017-11-24, 02:52:42",3,133.08,0.00,13.31,119.77,16,Incredible Bronze Pants,Gadget,756,Kennedi Waters,Staples,MN,Twitter
5543,"2019-6-20, 03:09:54",7,219.44,0.00,21.94,197.5,155,Fantastic Rubber Knife,Gadget,756,Kennedi Waters,Staples,MN,Twitter
5544,"2019-6-17, 20:21:18",7,719.89,0.00,71.99,647.9,72,Rustic Paper Bench,Widget,757,Teresa Hodkiewicz,Bond,CO,Organic
5545,"2019-3-3, 00:33:04",1,77.05,0.00,7.71,69.35,170,Durable Leather Wallet,Widget,757,Teresa Hodkiewicz,Bond,CO,Organic
5546,"2017-3-8, 12:59:50",1,100.95,0.00,10.09,90.85,64,Incredible Aluminum Knife,Gadget,757,Teresa Hodkiewicz,Bond,CO,Organic
5547,"2018-12-24, 14:00:20",3,296.3,0.00,29.63,266.67,157,Intelligent Granite Hat,Widget,757,Teresa Hodkiewicz,Bond,CO,Organic
5548,"2020-2-7, 21:04:16",2,113.92,0.00,11.39,102.53,37,Incredible Granite Toucan,Gadget,757,Teresa Hodkiewicz,Bond,CO,Organic
5549,"2020-2-19, 06:55:09",2,145.61,0.00,14.56,131.05,170,Durable Leather Wallet,Widget,757,Teresa Hodkiewicz,Bond,CO,Organic
5550,"2018-12-5, 18:54:17",3,129.03,0.00,12.9,116.13,76,Sleek Marble Clock,Widget,758,Dolly Bernhard,Marianna,AR,Organic
5551,"2018-7-28, 16:25:56",7,303.32,0.00,30.33,272.98,19,Rustic Concrete Bottle,Doohickey,758,Dolly Bernhard,Marianna,AR,Organic
